CL01DEC08,200.0,0,0,0
GR02APR10,200.0,0,0,0
FS02APR16-d,200.0,0,0,0
GR10APR18,200.0,0,0,0
CL01JUL16,200.0,0,0,0
CL01JUL11,200.0,0,0,0
CL02JUN11-s,200.0,0,0,0
CP02MAY16-s,200.0,0,0,0
CL01NOV05,200.0,0,0,0
CL01NOV06,200.0,0,0,0
CL01NOV07,200.0,0,0,0
CP01OCT13-s,200.0,0,0,0
GR01MAY14-d,200.0,0,0,0
CP01AUG11-d,200.0,0,0,0
GR04APR13,200.0,0,0,0
CP01SEP15-d,200.0,0,0,0
GR05APR15-d,200.0,0,0,0
FS01SEP17,200.0,0,0,0
CP02JUL15,200.0,0,0,0
GR05APR15-s,200.0,0,0,0
CP02MAY14-d,200.0,0,0,0
CP01AUG11-s,200.0,0,0,0
GR01MAY14-s,200.0,0,0,0
CP01OCT13-d,200.0,0,0,0
FS02APR18-d,200.0,0,0,0
CL01AUG13,200.0,0,0,0
GR01APR10-d,200.0,0,0,0
GR07APR17-d,200.0,0,0,0
YG01NOV07,200.0,0,0,0
FS02APR18-s,200.0,0,0,0
GR07APR17-s,200.0,0,0,0
GR03APR17,200.0,0,0,0
YG01NOV08,200.0,0,0,0
GR08APR17-d,200.0,0,0,0
GR03APR13,200.0,0,0,0
CL01SEP07-s,200.0,0,0,0
FS02APR13-d,200.0,0,0,0
CL01JUN07-s,200.0,0,0,0
CL01MAY17-d,200.0,0,0,0
CL02APR08-d,200.0,0,0,0
CL01OCT17-d,200.0,0,0,0
CP01FEB15,200.0,0,0,0
YG01NOV07-s,200.0,0,0,0
CL01JUN07-d,200.0,0,0,0
FS02APR13-s,200.0,0,0,0
CL01SEP07-d,200.0,0,0,0
CL01OCT17-s,200.0,0,0,0
GR01NOV09-d,200.0,0,0,0
CL01MAY17-s,200.0,0,0,0
GR01JUL10-d,200.0,0,0,0
CL01MAY10-s,200.0,0,0,0
GR02APR10-d,200.0,0,0,0
SP01APR15,200.0,0,0,0
SP01APR14,200.0,0,0,0
GR02APR10-s,200.0,0,0,0
CP02APR16,200.0,0,0,0
CP02APR17,200.0,0,0,0
CL01MAY10-d,200.0,0,0,0
CP02APR13,200.0,0,0,0
YG01APR10,200.0,0,0,0
GR05APR18,200.0,0,0,0
CL01DEC06-s,200.0,0,0,0
GR02DEC05,200.0,0,0,0
GR02NOV07,200.0,0,0,0
GR04APR13-s,200.0,0,0,0
GR02NOV05,200.0,0,0,0
GR02NOV09,200.0,0,0,0
GR04APR13-d,200.0,0,0,0
GR03NOV07,200.0,0,0,0
SP02APR06-d,200.0,0,0,0
CL01DEC06-d,200.0,0,0,0
ER01JUN11,200.0,0,0,0
GR03NOV09,200.0,0,0,0
CL03APR10-s,200.0,0,0,0
CL10APR17-d,200.0,0,0,0
CP01JUL13-s,200.0,0,0,0
GR10APR18-d,200.0,0,0,0
GR04APR14-d,200.0,0,0,0
GR01DEC05-d,200.0,0,0,0
CP01APR17-d,200.0,0,0,0
GR07APR18-d,200.0,0,0,0
YG01MAY12-d,200.0,0,0,0
GR08APR17-s,200.0,0,0,0
